일시,1.5M 평균 습도(%),10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),50CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C),5CM 평균 지중온도(°C),30CM 평균 지중온도(°C),0.5M 일 지중온도(°C),1.0M 일 지중온도(°C),일사량,일조시간,최대풍속
2019.3.18,76,14,22,16,2,10,11,11.4,11.6,11.9,13,7.79,1.5,5.4
2019.3.19,62,21,23,16,2,11.9,13.6,12.8,11.8,12,13,20.59,10.5,4.3
2019.3.20,80,18,23,16,2,14,12.1,12.4,12.3,12.2,13,5.74,0.8,13.2
2019.3.21,75,23,25,17,2,15,16.4,15.3,13.4,12.4,13,4.39,,9.8
2019.3.22,59,20,24,17,2,10.6,15,15,14.1,12.8,13.1,19.95,8,6.6
2019.3.23,46,18,25,17,2,7.9,11.7,12.9,13.4,13.1,13.2,20.27,8.2,10
2019.3.24,60,17,24,17,2,6.4,11.8,11.7,12.3,13.2,13.3,23.66,10.2,7.8
2019.3.25,59,16,23,17,2,8,9.3,10.8,11.9,13,13.4,8.25,0.1,5.1
2019.3.26,56,16,23,17,2,14.5,13.9,12.5,11.9,12.8,13.4,20.52,10.2,7.9
2019.3.27,66,14,23,16,2,14.3,16.1,14.2,13.1,12.8,13.5,21.99,9.5,8
2019.3.28,71,13,22,16,2,15.1,18.2,16,14.3,13,13.5,17.83,6.2,5.6
2019.3.29,55,12,22,16,2,15.9,17.4,16.1,14.9,13.4,13.5,20.31,10.1,7
2019.3.30,47,12,21,16,2,12.7,16.6,15.7,15,13.8,13.6,17.31,5.5,8.1
2019.3.31,42,11,20,16,2,6.5,13,13.2,13.9,14,13.7,20.01,7.9,9.4
2019.4.1,50,11,19,16,2,8.7,13.1,12.4,12.9,13.9,13.8,23.52,10.3,7.6
2019.4.2,44,10,19,15,2,11.1,14.6,13.4,13.2,13.7,13.9,23.31,10.8,9.6
2019.4.3,40,10,18,15,2,10.1,15.2,14,13.4,13.6,13.9,25.23,11.7,6.9
2019.4.4,42,9,17,15,2,10.2,14.4,13.5,13.4,13.7,14,21.78,9.4,6.7
2019.4.5,59,9,17,14,2,14.4,17.6,15.4,14,13.7,14,22.29,10.2,9.6
2019.4.6,67,8,16,14,2,13.2,17.6,15.9,14.8,13.8,14,21.96,10,7.5
2019.4.7,77,8,16,13,1,14.9,17.8,16.4,15.3,14.1,14,16.68,7.4,9.9
2019.4.8,81,8,14,13,1,14.5,18.8,17,15.7,14.4,14.1,23.46,10.2,4.3
2019.4.9,81,8,14,13,1,14.4,15.3,15.6,15.7,14.7,14.2,9.22,2.4,10.7
2019.4.10,88,14,23,16,2,12.3,16.2,16,15.4,14.9,14.3,2.6,,11.1
2019.4.11,76,14,24,16,2,11.6,14.6,15,15.1,14.9,14.4,5.09,,6.9
2019.4.12,56,14,23,16,2,12.3,16.2,15.9,15.2,14.9,14.5,25.72,11.7,8.1
2019.4.13,59,13,23,16,2,12,14.9,15.5,15.3,14.9,14.6,18.6,6.9,4.4
2019.4.14,53,13,22,16,2,14.5,15.8,15.9,15.5,15,14.7,7.1,,9.4
2019.4.15,53,12,22,16,2,12.9,17.1,16.1,15.4,15.1,14.7,26.59,12,6.6
2019.4.16,56,11,22,16,2,15.6,16.6,16.3,15.9,15.2,14.8,19.43,7.3,6
2019.4.17,75,10,20,15,2,14.5,16.9,16.9,16.3,15.3,14.8,21.44,7.2,4.7
2019.4.18,81,10,20,16,2,13.7,19.3,17.5,16.5,15.5,14.9,26.02,12.1,7.5
2019.4.19,81,9,20,15,2,15.3,18.9,18.1,17.2,15.6,14.9,23.78,10.4,5.4
2019.4.20,81,9,19,15,2,15.5,20.7,19.2,17.8,15.9,15,24.33,11.7,4.7
2019.4.21,66,8,18,15,2,18.1,21,19.4,18.3,16.3,15.1,20.37,7.9,3.7
2019.4.22,63,8,18,14,2,19.9,22.5,20.7,19.2,16.6,15.2,22.93,9.5,6
2019.4.23,88,8,20,15,2,17.4,18.4,19,19,17,15.4,11,4.3,8.6
2019.4.24,90,13,23,17,2,17.8,21.7,20.4,18.8,17.2,15.5,16.9,3.2,8.7
2019.4.25,87,13,23,16,2,17,20.3,20.6,19.5,17.4,15.7,10.18,0.4,4
2019.4.26,69,12,22,16,2,13,18.8,19.8,19.4,17.6,15.8,4.87,,6.7
2019.4.27,66,12,23,16,2,12.5,15.8,17.4,18.2,17.8,16,24.84,8.4,9.4
2019.4.28,64,11,22,16,2,14.9,15.4,16.5,17.2,17.6,16.2,,,
2019.4.29,93,12,21,16,2,17.3,18.1,17.8,17.2,17.3,16.3,,,
2019.4.30,98,16,24,16,2,15.3,17.8,18.2,17.8,17.2,16.4,8.12,,6.6
2019.5.1,65,16,24,16,2,17,19.2,18.9,17.9,17.3,16.4,16.79,4.2,8
2019.5.2,31,14,23,16,2,19.8,19.6,19.1,18.2,17.3,16.4,28.56,12.6,5.2
2019.5.3,38,12,23,16,2,20.3,21,20.2,19,17.5,16.5,27.63,12.5,5
2019.5.4,39,11,22,16,2,18.6,20.5,19.9,19.3,17.7,16.5,21.84,10.5,3.7
2019.5.5,43,9,20,15,2,18.4,21.5,20.2,19.3,17.9,16.6,25.95,11.3,4.3
2019.5.6,56,8,19,15,2,16.1,21.8,20.6,19.7,18,16.7,27.36,11.7,7.2
2019.5.7,57,7,17,15,2,13.8,20.8,20,19.5,18.2,16.8,28.73,12.3,8.8
2019.5.8,51,6,15,14,2,15.3,19.9,19.6,19.4,18.3,16.9,21.3,7.4,4.4
2019.5.9,43,6,14,14,2,16.3,22,20.5,19.5,18.4,16.9,26.39,9.8,3.9
2019.5.10,38,5,14,13,1,17.7,21.9,20.8,19.9,18.4,17,27.21,12.1,4.4
2019.5.11,39,5,13,13,1,18.4,22.2,21.1,20.2,18.6,17.1,27.2,12.1,4.6
2019.5.12,51,5,12,12,1,19,22.9,21.6,20.5,18.7,17.2,24.62,11.1,4
2019.5.13,77,4,11,11,1,19.7,21.2,21.2,20.7,18.9,17.3,11.98,2.2,5.8
2019.5.14,77,5,11,11,1,19.9,24.5,22.9,21,19.1,17.4,20.68,6.6,5.6
2019.5.15,54,5,11,11,1,21.5,23.4,22.8,21.6,19.3,17.5,26,10.5,6.6
2019.5.16,73,5,11,11,1,21.5,24.1,22.8,21.7,19.5,17.6,22.71,9.4,5.5
2019.5.17,78,4,11,10,1,20,21.7,22.2,21.8,19.8,17.7,10.52,2.4,9.2
2019.5.18,97,15,25,19,2,19.5,20.1,20,19.6,19.5,19.7,15.26,3.9,7.9
2019.5.19,96,17,25,18,2,19,20.5,20.5,20.1,19.5,18.4,17.7,3.8,8.4
2019.5.20,61,16,24,19,2,17.9,19.9,20.6,20.3,19.6,18.5,13.99,4.6,7.4
2019.5.21,29,14,23,18,2,19.3,19.6,20,19.8,19.7,18.6,29.86,13.1,8.5
2019.5.22,48,13,23,18,2,19.5,21.7,21.2,20.2,19.6,18.6,27.16,12.8,8.5
2019.5.23,45,11,22,17,2,22.6,23.7,22.6,21.2,19.7,18.6,27.78,12.8,7.5
2019.5.24,41,10,21,17,2,24.1,25.1,23.8,22.2,19.9,18.6,27.01,12.5,8.2
2019.5.25,52,8,19,16,2,22,25.4,23.9,22.7,20.4,18.7,24.18,9.9,5.7
2019.5.26,72,8,19,16,2,20.7,22.6,22.9,22.6,20.7,18.8,10.89,1.2,4.6
2019.5.27,99,18,28,20,2,19.5,20.5,21.3,21.4,21.3,19.3,5.64,,15
2019.5.28,61,17,25,19,2,19.4,23.5,23,21.5,21,19.4,28.35,10.9,6.2
2019.5.29,32,14,24,19,2,23.4,23.7,23.5,22.2,21,19.5,28.39,11.1,7.6
2019.5.30,45,12,24,18,2,22.1,23.1,23.5,22.6,21.1,19.5,20.7,6.3,3.5
2019.5.31,72,11,22,18,2,17.6,20.5,22,22.2,21.3,19.6,10.06,0.7,7.8
2019.6.1,71,11,22,18,2,18.7,22.3,22.2,21.6,21.2,19.6,24.75,8.4,4.8
2019.6.2,66,10,21,18,2,19.8,22.5,22.9,22.2,21.1,19.7,18.95,4.8,4.4
2019.6.3,64,9,21,22,2,20.6,24.1,23.3,22.5,21.2,19.7,27.7,11.5,4
2019.6.4,84,8,21,22,2,22.6,25.3,24.4,23.4,21.4,19.8,23,6.9,7.2
2019.6.5,80,8,19,21,2,22.2,25.9,25.4,24.1,21.7,19.8,27.89,11.8,5
2019.6.6,91,8,19,20,2,21.5,24,24.7,24.2,22.1,19.9,18.06,6,11.3
2019.6.7,88,14,26,24,2,19.1,22.8,23.7,23.6,22.5,20.1,3.65,,12.3
2019.6.8,86,13,25,24,2,19.3,22,22.7,22.8,22.4,20.2,13.1,0.4,7.1
2019.6.9,78,13,24,23,2,19.3,23,23.2,22.8,22.2,20.3,25.81,10.5,6.6
2019.6.10,74,12,24,23,2,18.8,21.8,23.1,22.8,22.1,20.4,23.55,7.2,7
2019.6.11,79,11,24,23,2,18.6,20.9,22.3,22.5,22.1,20.5,22.84,7.3,6.7
2019.6.12,82,11,23,23,2,18,20.6,21.9,22.1,22,20.5,27.86,11.3,4.8
2019.6.13,73,10,22,22,2,19.5,22.4,22.2,21.9,21.8,20.5,24.66,9.3,7.5
2019.6.14,86,16,27,23,2,19.9,21.7,22.4,22.4,21.8,20.5,4.73,,11.1
2019.6.15,68,17,26,25,2,20.5,23.1,22.8,22.1,21.8,20.5,20.54,4.4,10.2
2019.6.16,62,14,25,24,2,21.2,23.9,23.8,22.7,21.8,20.6,20.35,6.4,5.8
2019.6.17,79,13,25,24,2,20,23.8,23.9,23.2,21.9,20.6,25.14,8.6,3.7
2019.6.18,86,12,25,23,2,20.3,22.6,23.3,23.1,22.1,20.6,9.64,0.1,4.8
2019.6.19,81,15,25,23,2,21.4,25.1,24.6,23.2,22.1,20.6,23.87,9.8,5.5
2019.6.20,72,13,25,23,2,22.3,24.9,25,24,22.3,20.6,20.45,7.4,4.1
2019.6.21,77,12,24,23,2,22.5,25.4,25.5,24.5,22.5,20.7,24.22,9.4,3.7
2019.6.22,86,11,23,22,2,20.8,24.5,24.8,24.4,22.8,20.8,23.03,7,6
2019.6.23,75,11,22,22,2,20.7,23.8,24.2,23.9,22.9,20.9,17.93,6.2,9
2019.6.24,79,10,23,22,2,20.1,25.6,24.8,24,22.8,21,27.54,11.3,4.9
2019.6.25,59,9,20,21,2,23.7,25.9,25,24.3,22.9,21,23.73,10.5,8.3
2019.6.26,98,18,29,25,2,21.9,22.5,23.6,23.8,23.2,21.4,7.57,1,10
2019.6.27,86,18,27,25,2,24.1,27.6,26.3,24.2,23.2,21.6,18.03,2.7,8
2019.6.28,85,16,27,24,2,22.7,27.1,26.9,25.5,23.4,21.7,27.39,12.4,4.3
2019.6.29,95,15,25,24,2,23.5,24.4,25.5,25.3,23.7,21.7,6.14,0.9,8.7
2019.6.30,90,19,27,24,2,22.5,25.3,25.3,24.7,23.8,21.8,12.39,0.8,7.5
2019.7.1,94,18,27,24,2,21.3,24.6,25.2,24.7,23.8,21.9,9.64,0.5,4.1
2019.7.2,90,19,27,24,2,20.9,23.2,24.2,24.3,23.7,21.9,13.26,2,3.5
2019.7.3,89,19,27,24,2,21.2,24.2,24.2,24,23.6,22,13.89,1.9,3.6
2019.7.4,77,18,26,24,2,22.6,25.4,25.4,24.3,23.5,22,25.42,9.4,4.1
2019.7.5,71,15,26,24,2,23,24.9,25.5,24.8,23.6,22,20.15,7.7,4.7
2019.7.6,75,14,25,23,2,22.8,25.7,25.5,24.7,23.7,22,20.44,5.2,10.1
2019.7.7,81,12,24,23,2,22.2,25.3,25.5,25,23.8,22.1,12.8,0.8,8.5
2019.7.8,87,15,25,23,2,21.4,23.1,24.2,24.4,23.8,22.1,4.3,,7.5
2019.7.9,84,19,27,24,2,21.7,23.5,23.9,23.8,23.7,22.1,4.89,,7.6
2019.7.10,92,23,28,26,2,22.3,23.3,23.5,23.6,23.5,22.2,1.67,,12.2
2019.7.11,76,21,28,29,2,24,25.9,25.6,24,23.4,22.2,22.81,7.4,9.4
2019.7.12,84,18,27,28,2,22.5,25.3,25.7,24.8,23.5,22.2,21.03,6.2,4.6
2019.7.13,95,27,30,30,2,20.4,22.7,23.8,24.2,23.8,22.2,7.32,,7.9
2019.7.14,,21,28,29,2,,,,,23.7,22.4,24.84,9,4.4
2019.7.15,84,19,27,30,2,22.9,27.1,26.5,25.2,23.7,22.4,19.87,5.4,3.9
2019.7.16,76,16,27,29,2,23.8,26.9,26.5,25.5,24,22.4,25.69,11.4,6.7
2019.7.17,83,14,26,29,2,24.1,25,25.7,25.5,24.2,22.4,14.51,2.2,7
2019.7.18,95,26,32,33,3,24.5,25.3,25.4,25.1,25.1,24.3,5.3,,8.4
2019.7.19,97,27,31,33,2,24.5,24.7,25.3,25.2,24.8,22.8,2.16,,14.2
2019.7.20,100,28,32,34,3,22.6,23.6,24.4,24.6,24.8,23,7.86,,17.3
2019.7.21,90,24,30,32,2,25.5,28.2,26.3,24.7,24.5,23.1,23.59,8.8,8.9
2019.7.22,97,25,30,32,2,25.2,27.5,27.4,26.1,24.5,23.3,19.17,5,5.6
2019.7.23,94,24,29,31,2,25.5,27.7,27.7,26.5,24.8,23.3,26.49,11.6,4.3
2019.7.24,99,22,29,31,2,24.9,26.6,27.1,26.5,25.1,23.3,24.84,10,4.8
2019.7.25,99,25,29,31,2,25.4,26.9,27,26.3,25.2,23.4,20.8,8.3,4
2019.7.26,99,24,29,31,2,25.7,27.3,27.3,26.5,25.2,23.5,24.7,9.4,5.5
2019.7.27,100,23,29,31,2,25.9,26.9,27.3,26.6,25.3,23.5,15.09,3.8,5.7
2019.7.28,93,24,30,31,2,26.7,29,28.2,26.7,25.4,23.6,25.26,10.5,5.3
2019.7.29,88,22,29,31,2,27,29.1,28.8,27.3,25.5,23.6,24,12.6,5
2019.7.30,93,21,28,30,2,27.3,29,29.1,27.8,25.8,23.7,27.79,12.9,5.4
2019.7.31,86,20,28,30,2,27.7,30.6,29.9,28.2,26,23.7,26.81,13.1,5
2019.8.1,82,17,26,29,2,27.5,30,29.9,28.5,26.2,23.8,25.05,11.4,3.8
2019.8.2,76,14,25,28,2,27.3,30.7,30,28.6,26.5,23.9,25.91,12.2,4.4
2019.8.3,,,,,,,,,,,,14.86,2.4,5.3
2019.8.4,74,11,21,25,2,27.9,30.5,29.6,28.3,26.7,24.2,23.42,10.1,5.2
2019.8.5,74,9,18,23,2,27.3,28.9,29.3,28.5,26.7,24.3,22.75,8.8,5.1
2019.8.6,76,8,16,21,2,27.7,29.9,29.5,28.5,26.8,24.4,24.01,9.6,8.5
2019.8.7,76,8,15,19,2,28.3,31.1,30.1,28.8,26.9,24.5,26.34,12.8,4.3
2019.8.8,76,8,14,17,2,28.8,30.4,30.3,29.1,27,24.6,20.42,9,5.8
2019.8.9,73,7,13,16,1,28.7,29.2,29.6,28.9,27.2,24.7,16.6,4.2,7.4
2019.8.10,81,7,13,15,1,27.9,28.9,29.2,28.5,27.2,24.8,8.14,,9
2019.8.11,95,10,12,15,1,26.6,27.3,28.1,28.1,27.2,24.9,5.55,0.2,9.8
2019.8.12,96,18,24,23,2,26.8,27.6,28,27.6,27.1,24.9,18.23,6,9.5
2019.8.13,81,17,24,24,2,28.2,30.3,29.6,28,26.8,24.9,21.43,10,4.9
2019.8.14,77,17,24,24,2,29.1,31,30.6,28.9,27,24.9,22.32,8.1,5.3
2019.8.15,79,14,23,24,2,27.1,29.7,30.2,29.3,27.3,25,4.57,,10.3
2019.8.16,78,15,23,23,2,26.4,29,29.7,28.9,27.4,25.1,24.02,9.4,8.5
2019.8.17,76,13,22,23,2,26.1,28.6,29.3,28.6,27.4,25.1,25.45,11.6,6.5
2019.8.18,83,11,20,22,2,26.5,29,29.2,28.6,27.4,25.2,17.66,5,6.6
2019.8.19,78,11,19,21,2,26.2,29.2,29,28.4,27.4,25.3,17.54,5.5,4.7
2019.8.20,77,10,19,21,2,27,30,28.8,28.4,27.3,25.3,14.92,3.5,8.4
2019.8.21,93,12,22,20,2,26.3,28.7,28.7,28.4,27.4,25.3,17.14,3.7,10.7
2019.8.22,89,19,26,26,2,26.9,29.6,29.3,28.4,27.6,25.6,15.13,4.9,11.9
2019.8.23,74,17,25,26,2,26.2,28.7,29.2,28.5,27.5,25.5,14.39,1.5,8.5
2019.8.24,75,17,25,26,2,24.6,27.2,28.1,28.1,27.5,25.5,18.08,4.8,3.7
2019.8.25,79,18,24,27,2,23.5,26.2,26.9,27.5,27.4,25.6,8.01,0.1,6.8
2019.8.26,92,18,24,27,2,24.4,25.9,26.4,26.9,27.1,25.6,9.68,0.7,7.3
2019.8.27,99,25,29,33,2,25.7,25.8,26.2,26.4,26.9,25.9,3.26,0.1,11
2019.8.28,94,27,32,37,4,24.4,25.7,25.9,25.8,26.3,25.8,3.4,,10.5
2019.8.29,94,29,32,38,6,21.4,23.5,24.4,25.1,26.1,25.6,4,,5.5
2019.8.30,70,25,30,36,6,24.5,25.2,25.2,24.7,25.7,25.6,24.09,10,4.5
2019.8.31,68,23,29,35,7,22.8,25.5,25.5,25.2,25.6,25.5,23.57,10.9,3.7
2019.9.1,86,20,29,35,8,21.5,23.2,24.7,25.2,25.6,25.4,5.21,,5.3
2019.9.2,94,28,31,36,11,24.7,25.5,25,24.7,25.4,25.3,9.02,2.4,7.2
2019.9.3,91,26,30,35,12,25.6,26.3,26,25.4,25.3,25.2,7.11,0.4,5.2
2019.9.4,93,28,31,35,12,24.2,24.6,25.4,25.6,25.4,25.1,2.52,0.9,4.9
2019.9.5,89,28,32,36,12,26.2,26.9,26,25.5,25.5,25.1,11.68,2.2,4.4
2019.9.6,92,27,32,36,12,25.8,25.7,26,25.9,25.5,25.1,3.95,,14.5
2019.9.7,94,29,33,39,15,24.3,25.8,26,25.7,25.7,25.1,21.93,8.2,22
2019.9.8,92,27,32,37,15,23.9,24.6,25.4,25.5,25.7,25.2,6.02,,5.9
2019.9.9,96,30,33,38,16,25.4,25.9,25.9,25.6,25.6,25.2,5.9,1,8.2
2019.9.10,87,27,32,38,16,25.9,27.9,27.1,26,25.6,25.2,18.7,7.3,5.1
2019.9.11,87,26,31,37,15,26.8,28.4,28.1,26.8,25.7,25.2,17.45,5.6,5.4
2019.9.12,85,28,31,37,15,24.5,27.3,27.4,27,26,25.1,4.05,,9
2019.9.13,75,25,30,36,15,23.6,24.8,26,26.3,26.2,25.2,16.62,5.2,10.1
2019.9.14,76,23,30,36,15,23.6,25.9,26,25.8,26,25.2,22.5,11.2,6.2
2019.9.15,78,21,28,35,14,24.2,26.5,26.4,26,25.9,25.2,19.98,9,4.2
2019.9.16,82,19,27,35,14,24.1,27.2,26.7,26.2,25.9,25.2,17.86,7.1,5.7
2019.9.17,68,17,26,34,14,23.5,26.3,25.9,26.2,26,25.2,17.56,8.3,10.2
2019.9.18,57,15,26,34,14,23.2,25.8,25.4,25.5,25.9,25.2,20.29,9.1,8.9
2019.9.19,62,13,22,31,12,22,24.7,24.5,25.1,25.8,25.2,19.53,7.8,10.8
2019.9.20,67,12,20,29,12,21.7,24.3,23.7,24.4,25.6,25.2,13.88,3.6,10.3
2019.9.21,77,11,19,28,12,21.8,21.7,23.1,24.2,25.3,25.2,1.49,,13
2019.9.22,76,29,31,36,14,22.1,20.8,22,22.8,24.3,25.2,0.81,,23.5
2019.9.23,83,25,29,36,14,20.7,22.6,22.6,22.7,24.1,25,14.43,4.3,5
2019.9.24,63,24,30,36,15,19.4,21.5,22.6,22.7,24,24.9,20.83,10.3,4.9
2019.9.25,60,21,28,35,13,20.9,22,22.1,22.6,23.9,24.7,18.61,7,7.2
2019.9.26,79,19,27,35,16,22.8,22.9,22.7,22.7,23.8,24.6,16.34,5.3,7.6
2019.9.27,89,18,27,35,17,24.3,24.3,24,23.4,23.7,24.5,7.53,0.5,4.7
2019.9.28,88,26,31,37,17,24.9,26,25.9,24.3,23.9,24.4,7.61,0.1,4.2
2019.9.29,89,25,30,36,18,24.1,26.7,26.6,25.2,24.2,24.3,11.51,2.9,4.6
2019.9.30,90,27,32,37,19,23.9,25.5,26.2,25.4,24.5,24.3,8.87,1.2,3.9
2019.10.1,89,28,32,37,20,23.4,23.7,25.3,25.2,24.8,24.3,3.44,,10.1
2019.10.2,96,30,35,40,23,23.5,23.1,24,23.9,23.9,24.3,3.06,,19
2019.10.3,79,28,33,38,23,22.6,23.6,24.7,23.9,24.2,24.4,10.49,2.8,10.9
2019.10.4,78,27,32,37,24,21.9,23.6,24.2,23.8,24.2,24.4,13.66,5.6,3.8
2019.10.5,80,25,32,37,24,20.9,23,24.1,23.9,24.2,24.3,6.21,0.2,5.6
2019.10.6,78,24,31,35,23,20.8,22,23.3,23.5,24.2,24.3,14.23,5.2,9.5
2019.10.7,77,23,31,36,23,20.8,20.9,22.6,23.1,24.1,24.3,3.78,,9
2019.10.8,61,26,31,36,23,19.8,20.6,22.3,22.5,23.8,24.2,13.29,4.8,5.7
2019.10.9,,,,,,,,,,,,20.31,10.8,4.7
2019.10.10,64,22,29,36,23,17.7,19.2,20.7,21.2,23.2,24.1,19.04,10.8,3.8
2019.10.11,60,21,29,35,23,19.8,20.9,21.5,21.3,22.8,23.9,18.5,10.9,6.5
2019.10.12,65,19,28,35,23,19.9,20.8,21.5,21.5,22.7,23.8,18.15,10.6,10.1
2019.10.13,65,18,28,35,24,17.9,19.6,20.7,21.3,22.7,23.7,15.89,8.3,11.3
2019.10.14,72,17,27,34,22,18.3,19.9,20.6,20.8,22.5,23.6,12.23,4.2,6.4
2019.10.15,71,16,25,33,21,18.1,19.3,20.5,20.8,22.4,23.5,3.93,,9.1
2019.10.16,61,16,24,32,21,17.7,19.8,20.6,20.7,22.3,23.4,16.44,7.8,9.3
2019.10.17,65,15,23,32,21,18.4,19.4,19.9,20.4,22.1,23.3,11.96,3.5,8.4
2019.10.18,83,14,23,31,20,19.2,20.2,20.8,20.6,22,23.2,1.16,,7.4
2019.10.19,76,14,23,31,20,19.2,20.8,21.2,20.9,21.9,23.1,14.45,5.7,5.4
2019.10.20,65,14,22,30,20,18.3,18.5,20.5,20.8,22,23,10.43,5.3,9.2
2019.10.21,61,13,21,29,19,18.7,19.1,20.2,20.5,21.9,22.9,16.44,7.9,10.7
2019.10.22,69,13,21,29,19,19,19.7,20.3,20.3,21.8,22.9,11.84,4.1,7
2019.10.23,67,12,20,28,18,20.2,19.9,20.6,20.6,21.7,22.8,6.01,0.5,10.9
2019.10.24,77,12,20,27,18,18.8,20.1,20.6,20.6,21.7,22.8,7.78,2.1,10.1
2019.10.25,68,12,20,27,18,18.8,19.1,20.1,20.4,21.7,22.7,14.43,8,5.3
2019.10.26,73,11,19,26,17,16.9,18.6,19.9,20.3,21.6,22.6,7.23,1.2,5.1
2019.10.27,75,11,18,24,16,15.1,18.2,19.4,19.9,21.5,22.6,14.53,6.4,5.7
2019.10.28,75,11,18,22,15,14.7,18,18.9,19.5,21.4,22.5,15.12,8.8,3.7
2019.10.29,58,11,17,21,14,17.1,17.3,18.6,19.3,21.2,22.5,11.97,7,9.6
2019.10.30,70,10,17,21,14,14.8,16.7,17.8,18.8,21,22.4,15.77,8.1,4.7
2019.10.31,71,8,14,17,11,15.4,16.8,17.8,18.5,20.8,22.3,16.37,10.1,4.1
2019.11.1,65,10,16,20,12,16.8,17,17.8,18.4,20.6,22.2,14.38,8.6,4.2
2019.11.2,68,9,15,19,12,17.9,18.1,18.4,18.6,20.4,22.1,10.96,4.5,4.9
2019.11.3,75,9,15,18,12,16.7,17.7,18.7,19,20.4,22,4.92,0.4,3.1
2019.11.4,77,9,15,18,12,15.7,16.4,17.9,18.7,20.4,21.9,12.94,7.6,6.4
2019.11.5,75,9,15,18,11,15.3,16.6,17.9,18.5,20.3,21.8,13.67,7.5,6.2
2019.11.6,64,9,14,17,10,16,16.1,17.5,18.3,20.2,21.7,14.56,8.3,5.7
2019.11.7,59,9,14,17,10,14.7,15.1,16.9,17.9,20,21.6,10,3.5,6.6
2019.11.8,72,9,14,17,10,13.8,15.2,16.5,17.4,19.8,21.6,11.84,4.8,4.2
2019.11.9,68,9,14,16,10,13.6,15,16.3,17.2,19.6,21.5,14.78,9.8,4.1
2019.11.10,69,8,13,16,9,15,14.7,16,16.9,19.5,21.4,8.7,3.2,11
2019.11.11,63,8,13,16,10,14.9,15.5,16.6,17.1,19.2,21.3,10.01,4.4,10.2
2019.11.12,73,8,13,15,8,13.9,14.4,16,16.8,19.1,21.1,12.11,7,6.7
2019.11.13,71,8,13,15,9,14.8,14.6,16.1,16.7,19,21,3.75,0.1,8.6
2019.11.14,56,8,13,14,8,10.6,13.6,15.4,16.6,18.9,20.9,12.4,6.7,11.5
2019.11.15,61,8,12,15,9,10.8,12.2,14,15.6,18.7,20.8,13.97,9.7,4.8
2019.11.16,71,8,12,13,9,16.3,14.9,15.3,15.6,18.4,20.7,12.04,7.5,4.5
2019.11.17,78,8,12,12,7,19.9,17.8,17.4,16.7,18.3,20.6,10.21,3.8,10.3
2019.11.18,67,16,19,12,8,13.8,16.2,17.7,17.7,18.4,20.5,2.34,,12.9
2019.11.19,57,16,19,13,8,9.2,11.3,14.7,16.2,18.7,20.4,4.51,0.7,10.5
2019.11.20,60,15,20,16,9,9.2,11,13.4,15,18.3,20.4,13.12,8.2,7
2019.11.21,60,15,18,16,11,12.6,10.8,12.8,14.4,17.8,20.3,12.19,8,9.1
2019.11.22,71,14,18,16,9,16.9,14.5,15,14.9,17.4,20.1,11.36,7.3,7.2
2019.11.23,73,14,18,16,9,18,15.5,16,15.8,17.4,19.9,12.56,7.8,8.4
2019.11.24,91,19,19,16,9,18.4,18.2,18,16.8,17.5,19.8,4.69,0.6,4.8
2019.11.25,81,18,19,16,8,12.4,14.9,16.9,17.1,17.8,19.7,3.68,,6.1
2019.11.26,71,17,20,19,8,13.7,13.6,15.4,16.2,18,19.6,1.86,,9.1
2019.11.27,89,17,19,17,8,12.2,14,15.3,16,17.8,19.6,0.98,,7.1
2019.11.28,81,22,22,17,8,10.9,13.1,14.9,15.6,17.7,19.6,7.37,1.1,6.8
2019.11.29,72,20,22,18,8,9.6,11.2,13.6,14.8,17.5,19.5,13.02,9.3,6.3
2019.11.30,66,19,22,19,8,12.3,11.8,13.3,14.3,17.2,19.5,11,6.5,4.3
2019.12.1,89,21,22,19,9,13.8,13.4,14.3,14.6,16.9,19.4,1.13,,6.9
2019.12.2,61,23,27,24,11,9,11.1,13.7,14.5,16.7,19.2,3.63,1,8.5
2019.12.3,59,22,26,24,12,7.7,8.8,11.7,13.4,16.6,19.1,3.46,0.1,7.1
2019.12.4,57,21,25,24,15,9.4,9,11.6,12.8,16.2,19,7.47,3.8,7.4
2019.12.5,51,21,25,23,16,7.5,7.7,10.8,12.4,15.8,18.8,6.41,1.8,6.8
2019.12.6,66,20,25,24,14,5.2,7.9,10.2,11.8,15.5,18.7,3.93,0.2,7.1
2019.12.7,62,20,25,23,16,6,7.2,9.7,11.3,15.1,18.5,6.84,2.3,6.6
2019.12.8,68,19,25,23,17,8.3,8.2,10,11.1,14.7,18.4,3.92,0.2,5
2019.12.9,69,19,24,24,16,9.1,9.4,10.9,11.4,14.5,18.1,10.57,8.1,6.4
2019.12.10,70,18,24,24,16,12.6,11.1,11.9,11.9,14.4,17.9,10.5,7.7,5
2019.12.11,64,18,24,25,16,12.2,11.1,12.6,12.5,14.4,17.7,8.85,6,7.5
2019.12.12,61,17,23,25,17,8.6,9,11.1,12.3,14.6,17.6,9.43,5.2,7
2019.12.13,70,17,23,24,17,10.3,10,11.3,11.9,14.5,17.4,10.43,9.2,4.5
2019.12.14,58,17,23,24,17,11.2,10.3,11.8,12.2,14.4,17.3,7.3,3.6,8.3
2019.12.15,,,,,,,,,,,,8.25,5.2,4.8
